tx_id,sender,receiver,device,amount,timestamp,hour_of_day,hop_count,velocity_10min,amount_normalized,is_new_pair,is_fraud
4b021e84-5cdb-4034-b78f-3d434b34f201,user_165@demo,user_17@demo,device_165,433.04,2024-02-04T12:16:00,12,3,3,0.0433038789693565,True,0
55fcf7a8-eb08-4310-844a-3bfd151f97d9,user_125@demo,user_43@demo,device_125,3530.73,2024-01-18T11:45:00,11,4,2,0.3530727323079588,False,0
f9375cc3-8215-4f98-b9c5-852f95c1d05b,user_180@demo,user_82@demo,device_2,2998.88,2024-04-26T19:20:00,19,3,3,0.2998881795379158,False,0
6c02b36e-e357-4563-bd49-00a199fabd24,user_192@demo,user_125@demo,device_12,3826.79,2024-05-31T19:14:00,19,2,0,0.3826787256210547,False,0
0cf7d700-01de-4466-8a60-cb3eec3e9716,user_147@demo,user_120@demo,device_147,4105.77,2024-04-09T18:28:00,18,2,3,0.41057651742404994,True,0
d909a16b-ce3a-4e9f-bc08-b9609a8da259,user_160@demo,user_25@demo,device_160,1851.17,2024-06-03T08:17:00,8,2,0,0.1851169352436692,False,0
c6425212-f48b-4744-b899-158c0d90660e,user_58@demo,user_146@demo,device_58,4876.45,2024-04-21T08:47:00,8,3,0,0.4876451324593617,False,0
43e1eff3-aecd-4808-a21c-2c615f7ccb14,user_196@demo,user_141@demo,device_13,2054.98,2024-04-18T18:45:00,18,4,0,0.20549761591752716,False,0
ca1df138-07bf-45e3-bd2c-af92c5728512,user_91@demo,user_78@demo,device_91,2345.33,2024-01-05T18:58:00,18,4,3,0.23453348045567915,False,0
8be2bbd3-ea6c-4c2c-bc8d-4a4589decb8e,user_43@demo,user_22@demo,device_43,452.13,2024-02-03T08:24:00,8,3,1,0.04521271908807714,False,0
e2f6c141-83d0-44bf-9ec7-2d7de19b258f,user_167@demo,user_73@demo,device_167,2636.72,2024-03-12T09:22:00,9,2,2,0.2636720868546244,True,0
2b79cd31-c832-4564-8bc0-91e583268926,user_155@demo,user_163@demo,device_155,1615.04,2024-03-02T11:21:00,11,3,1,0.16150351058866494,False,0
a21f99dc-990e-4fd8-8f26-3f1cc386e078,user_120@demo,user_198@demo,device_120,3821.29,2024-01-10T15:52:00,15,3,3,0.3821286791206759,False,0
2502ea1b-c4ad-4296-8114-b603700a2317,user_174@demo,user_92@demo,device_174,3872.6,2024-02-27T20:31:00,20,4,2,0.387260028832027,False,0
c6f07518-2110-4787-a3c6-be0ba87d4ead,user_186@demo,user_90@demo,device_6,4603.22,2024-03-25T19:04:00,19,2,1,0.4603219272286155,False,0
80fa58da-3979-4de2-a478-d6b4e53f3909,user_190@demo,user_141@demo,device_12,2102.35,2024-01-22T12:42:00,12,1,3,0.21023503911886088,False,0
463be6d1-776f-49d8-bdc3-7d1da25134f3,user_40@demo,user_123@demo,device_40,3760.05,2024-06-08T17:17:00,17,2,3,0.3760053409832235,False,0
09f3574a-4e9b-496f-855d-a492a91d9a83,user_159@demo,user_101@demo,device_159,1281.43,2024-02-06T15:03:00,15,1,1,0.12814283390822365,False,0
fbbf3e92-dbbd-4690-9c83-c30a4f118e79,user_9@demo,user_113@demo,device_9,303.66,2024-01-23T08:21:00,8,3,0,0.03036613240521437,False,0
303ebfcd-0e46-48f5-ab30-1c3f8553f452,user_106@demo,user_145@demo,device_106,1606.2,2024-02-26T19:53:00,19,3,2,0.16061953495012962,True,0
869f9c67-1f6b-4c3d-9249-31668235867d,user_172@demo,user_155@demo,device_172,1881.83,2024-03-26T15:10:00,15,2,2,0.18818291541197144,False,0
9b5ac612-d8f8-4580-b3ce-423a67d97216,user_185@demo,user_111@demo,device_15,846.22,2024-01-16T19:32:00,19,3,2,0.0846219075460807,False,0
7b536f79-6434-439a-9101-42f174581490,user_62@demo,user_52@demo,device_62,4426.87,2024-01-18T12:33:00,12,1,3,0.4426868365734874,False,0
29ff2cab-c604-4919-a9c6-18efa93123a5,user_36@demo,user_134@demo,device_36,3257.03,2024-06-03T10:57:00,10,3,1,0.3257027902067925,False,0
7811e3a5-9d7a-4b65-8951-d29a97b96848,user_10@demo,user_74@demo,device_10,3562.37,2024-05-03T09:05:00,9,1,3,0.35623729840122,True,0
9c8c9e17-bf19-4495-927a-af91aade1e11,user_188@demo,user_173@demo,device_1,315.17,2024-03-15T11:18:00,11,3,0,0.031516502445914515,False,0
ffc5a639-dc0c-48d7-9874-4b04fdf07fdf,user_107@demo,user_168@demo,device_107,4326.44,2024-06-19T20:11:00,20,1,0,0.4326444756948407,False,0
3e7be65f-b1c9-4e81-9640-2cdca3e82ffb,user_22@demo,user_57@demo,device_22,4553.86,2024-02-10T15:43:00,15,1,0,0.4553864533760343,True,0
8adb37be-3137-470f-b6d0-25c5dde1a57c,user_106@demo,user_125@demo,device_106,4882.44,2024-05-07T19:29:00,19,4,3,0.48824400017319586,False,0
4bc92e81-89e8-4ce9-9ade-ab516af388bf,user_87@demo,user_196@demo,device_87,1893.6,2024-03-30T15:19:00,15,3,2,0.18936010097164513,False,0
722a549c-9429-4f90-a0cc-6ea21694343a,user_64@demo,user_130@demo,device_64,3070.77,2024-02-21T09:22:00,9,3,0,0.30707691493690753,False,0
7363edcc-8ca1-466a-b100-6dc32f37f28c,user_97@demo,user_160@demo,device_97,2875.25,2024-02-22T11:15:00,11,3,0,0.28752495566943237,False,0
9026563c-0228-4bf8-9b28-2fa47e720dc7,user_34@demo,user_50@demo,device_34,1254.95,2024-02-22T19:23:00,19,1,0,0.12549500522842658,False,0
90ed9a6e-c4ea-4ceb-a8a6-d7c7e881c82a,user_80@demo,user_87@demo,device_80,3929.47,2024-01-06T19:09:00,19,4,3,0.39294748227460263,False,0
e7b26a9d-10e8-4425-aa0d-d5ebfb8b60c9,user_108@demo,user_3@demo,device_108,2205.68,2024-03-22T14:40:00,14,1,0,0.22056817538618276,False,0
cc28ed4c-6ec4-4cd4-83ab-bf7817732efb,user_129@demo,user_122@demo,device_129,794.36,2024-03-14T14:35:00,14,4,1,0.07943609400521105,False,0
cec98dab-d105-4ef3-bacd-abd33f6efd3f,user_34@demo,user_117@demo,device_34,4394.96,2024-03-04T19:03:00,19,4,1,0.4394963851631001,False,0
301a53a5-20cb-443f-be7a-a6f5ba5a66d1,user_145@demo,user_83@demo,device_145,4591.95,2024-02-12T15:42:00,15,3,0,0.45919511848888206,False,0
a6a57a53-9cb5-43fb-ab3b-bbad1042cad7,user_198@demo,user_92@demo,device_15,3103.82,2024-04-28T16:49:00,16,4,0,0.3103819847547734,False,0
4e79b582-218c-4970-855a-ebaa0ac3fc27,user_137@demo,user_67@demo,device_137,4931.96,2024-05-31T16:42:00,16,1,2,0.49319560144460756,False,0
0207a0ea-7793-417b-bfdb-83837ee544ac,user_21@demo,user_99@demo,device_21,3628.89,2024-06-29T18:44:00,18,1,2,0.36288903184661964,False,0
db8d6b8e-8e32-4982-b8e8-77db909e6193,user_168@demo,user_75@demo,device_168,2168.47,2024-02-06T12:15:00,12,3,0,0.21684693373336786,True,0
42f387dc-5c7d-4bcd-87b6-5c51c013ddc1,user_94@demo,user_43@demo,device_94,4366.38,2024-05-06T12:34:00,12,4,2,0.43663817438445457,False,0
6867c299-2445-4145-86f4-28b52233c5e3,user_2@demo,user_18@demo,device_2,2943.73,2024-06-02T16:43:00,16,4,2,0.2943733025155448,False,0
859fcc4f-d222-4908-9087-977eb63cc7a9,user_175@demo,user_77@demo,device_175,2262.62,2024-06-06T14:43:00,14,1,1,0.2262620270513302,False,0
3e211034-9506-4e9c-b997-ba4d4923395f,user_164@demo,user_87@demo,device_164,3717.09,2024-01-15T08:51:00,8,1,2,0.37170896262645137,False,0
5bbd9edd-fcd9-4e80-b526-08bfc71cfde0,user_182@demo,user_8@demo,device_5,2481.48,2024-06-28T18:54:00,18,3,3,0.24814822189819383,True,0
bf4cb47c-ed96-41e9-bc16-20a509388ec6,user_105@demo,user_25@demo,device_105,3321.48,2024-05-04T11:37:00,11,1,1,0.3321476873512438,False,0
5d13fe7d-ad32-45e0-ad20-64b614190e00,user_98@demo,user_68@demo,device_98,2412.34,2024-05-04T13:22:00,13,2,2,0.24123430067660814,False,0
3f1f3ed5-8bda-47a8-b64a-24e30d9da32e,user_182@demo,user_170@demo,device_5,4347.33,2024-05-05T11:43:00,11,4,2,0.434732807439756,False,0
8e45f498-0fbc-4e43-8e71-b850959074bb,user_174@demo,user_13@demo,device_174,4537.28,2024-05-13T14:59:00,14,4,0,0.4537275582430622,False,0
fa1c33af-261a-4955-a173-cc124d9e4964,user_28@demo,user_178@demo,device_28,1830.38,2024-06-22T13:26:00,13,4,0,0.1830380280173536,False,0
ddd9f2c2-69a2-4c3c-8000-dd1414c31410,user_149@demo,user_77@demo,device_149,2832.71,2024-03-02T08:24:00,8,4,2,0.28327090651927445,False,0
26ed9dd4-37ca-4f29-9e3e-1f1176d1308f,user_145@demo,user_30@demo,device_145,9971.86,2024-02-26T00:13:00,0,4,17,0.9971860106672317,True,1
003536f2-637d-40ed-9557-3d0005356d39,user_47@demo,user_33@demo,device_47,4532.43,2024-05-10T12:09:00,12,1,2,0.4532433114301683,False,0
9c5e81b2-66bd-4c0d-b195-f853c7a17300,user_151@demo,user_32@demo,device_151,4744.49,2024-05-25T09:28:00,9,4,2,0.4744488645234469,False,0
9ddafc23-2b9a-4514-92e2-202f1c1f4ab9,user_99@demo,user_149@demo,device_99,2771.7,2024-05-26T15:48:00,15,4,3,0.27716955628083717,False,0
287ce6c7-1a64-487f-a979-b47478d97c5b,user_108@demo,user_57@demo,device_108,1744.05,2024-06-09T08:03:00,8,4,2,0.17440474439305162,False,0
d5bd6fbe-f460-422e-8671-40b10ae25282,user_46@demo,user_47@demo,device_46,1744.25,2024-04-18T20:16:00,20,1,1,0.1744247711005665,False,0
b4cef2a1-6ab6-4485-b38a-7212d417130f,user_34@demo,user_124@demo,device_34,2032.78,2024-01-29T12:31:00,12,1,3,0.20327789074643413,False,0
24921a03-1b71-4e70-97fa-ac58d4af81f6,user_155@demo,user_23@demo,device_155,4129.22,2024-03-03T17:29:00,17,4,0,0.412922172775137,False,0
375bc50c-a5e6-47d8-9fd8-1c4810843d2f,user_88@demo,user_57@demo,device_88,1947.65,2024-02-08T20:11:00,20,4,1,0.19476496880658764,True,0
dacd5c83-d3d3-4062-b1f4-0e889c0611e8,user_106@demo,user_121@demo,device_106,3209.45,2024-05-05T11:29:00,11,3,2,0.3209454438218238,False,0
58743cb6-34a2-4c08-99a3-edcf00024a34,user_42@demo,user_197@demo,device_42,2608.98,2024-01-01T17:51:00,17,1,2,0.26089780617791875,False,0
70f4e034-444a-462f-88c9-af7451345b9e,user_181@demo,user_9@demo,device_7,4277.17,2024-04-30T11:13:00,11,2,0,0.4277173465751245,False,0
0c0934fd-071b-4c08-b058-9dc035661f6c,user_196@demo,user_134@demo,device_13,3550.15,2024-06-26T10:24:00,10,3,1,0.35501471465677115,False,0
c4dea995-5f69-47bd-b08e-fc5ea66ca63e,user_174@demo,user_186@demo,device_174,3937.36,2024-01-21T11:07:00,11,4,1,0.39373621941677317,True,0
41c35ad9-0db9-46d7-8f6a-ff176bbf0d8b,user_138@demo,user_0@demo,device_138,4216.91,2024-05-09T18:42:00,18,3,3,0.42169118823263396,False,0
6a02f47f-c3c5-47e4-a4d3-750eff342f77,user_143@demo,user_85@demo,device_143,4593.21,2024-01-27T11:06:00,11,1,1,0.45932079441152135,False,0
6122f7ba-8c2e-4158-ba9b-7c4dc5e15c90,user_124@demo,user_155@demo,device_124,4049.6,2024-06-12T08:25:00,8,2,3,0.40496009719140114,False,0
cc2776e2-763c-4e84-9995-a4b06ecd9377,user_166@demo,user_185@demo,device_166,1525.56,2024-05-09T17:04:00,17,2,1,0.15255554064065607,False,0
4e72f5c3-c49b-4818-9ba0-05a784a3c5d7,user_83@demo,user_149@demo,device_83,1406.61,2024-02-19T16:12:00,16,1,3,0.1406606614053798,False,0
100e97cb-9ef7-4c81-be95-0f6ae2f959aa,user_170@demo,user_169@demo,device_170,1397.62,2024-02-27T17:31:00,17,1,2,0.13976158980247896,False,0
c263f85b-40cf-4173-9bb3-0b897ec2e66d,user_50@demo,user_171@demo,device_50,547.2,2024-02-09T19:45:00,19,2,2,0.05472025824647415,False,0
486ef9fc-1c5c-4d04-86bb-00758dd5fcb9,user_176@demo,user_114@demo,device_176,1656.81,2024-01-26T19:37:00,19,4,2,0.16568115045026613,True,0
4d814d83-9de6-4977-b74b-c1a14733edfd,user_187@demo,user_63@demo,device_12,1852.08,2024-05-22T08:03:00,8,4,3,0.18520764613152566,False,0
fd2d2032-66bf-4ba3-8624-5c4c8adcee73,user_197@demo,user_101@demo,device_17,767.3,2024-05-18T13:38:00,13,3,0,0.07672960401129224,False,0
f47f4945-6a97-43bc-a5e7-e0316914e70a,user_185@demo,user_153@demo,device_15,1197.41,2024-01-02T16:58:00,16,2,0,0.11974147099503536,False,0
03033e45-48b0-4cd9-bc7a-dece599e48fc,user_119@demo,user_113@demo,device_119,2074.14,2024-03-03T15:25:00,15,1,0,0.20741430226605476,False,0
c623cb3b-6efe-4ab9-9eb3-e91b720a524f,user_105@demo,user_88@demo,device_105,2545.64,2024-02-04T10:45:00,10,2,3,0.25456382151850165,False,0
2466c4a9-1c18-44bc-82d5-9f82a2c5abe6,user_83@demo,user_169@demo,device_83,3545.09,2024-02-03T12:36:00,12,1,2,0.35450885231460205,False,0
100dcb92-92cd-48ef-8525-651b1ca94d78,user_199@demo,user_75@demo,device_4,3357.81,2024-03-22T11:29:00,11,3,3,0.33578058021050794,False,0
8a529b17-9fb6-4a1a-8b20-edab505d8d27,user_101@demo,user_19@demo,device_101,4408.24,2024-03-28T19:40:00,19,4,2,0.44082389338030564,True,0
e0d792e4-1552-41f5-9f01-1482277a3c7d,user_8@demo,user_182@demo,device_8,4255.57,2024-06-01T17:22:00,17,3,3,0.4255568294086424,False,0
3ca3e12a-c69b-47a6-9339-6ee6f48bd46f,user_36@demo,user_54@demo,device_36,3487.86,2024-05-31T17:48:00,17,3,1,0.3487860215003433,False,0
e934f1de-b570-4adc-86e6-62b3940934a8,user_29@demo,user_72@demo,device_29,9891.48,2024-04-08T23:06:00,23,7,16,0.9891475244806017,True,1
08b04502-08b1-4209-8a40-fc2583856be0,user_104@demo,user_8@demo,device_104,2659.95,2024-04-22T19:08:00,19,1,0,0.26599540381780695,False,0
d4d6340b-8f4f-4bae-8c5b-b3394576e4fe,user_57@demo,user_182@demo,device_57,9831.43,2024-06-07T00:27:00,0,8,14,0.9831430718379245,False,1
c7c3f0f1-b789-4542-ab75-263ccb7972f2,user_56@demo,user_114@demo,device_56,4721.85,2024-06-14T10:28:00,10,2,1,0.47218479260585144,False,0
2c719c2d-144c-4811-946b-5c3baf9ab29c,user_57@demo,user_97@demo,device_57,2108.43,2024-04-27T13:40:00,13,1,0,0.21084319599735396,False,0
be0baee7-4fe3-4774-8fd2-a75cbd285e1f,user_88@demo,user_104@demo,device_88,4287.01,2024-03-14T18:53:00,18,4,1,0.428700550039577,False,0
87d09045-e8c1-47a8-a7c8-932086b67dee,user_8@demo,user_82@demo,device_8,1961.56,2024-02-21T12:38:00,12,4,1,0.19615564465173813,True,0
1fc76c05-0886-44dc-866f-fdffe2847c4a,user_152@demo,user_1@demo,device_152,4731.9,2024-03-10T17:27:00,17,3,3,0.4731903296679629,False,0
2ac43716-68e1-49a5-89a7-32b22b1e9bea,user_169@demo,user_12@demo,device_169,1775.4,2024-05-16T20:07:00,20,4,0,0.17753962816465343,False,0
9bdca445-33ff-474c-9b3a-c482e9f2d20c,user_24@demo,user_35@demo,device_24,4006.01,2024-04-17T17:08:00,17,4,2,0.40060126189047546,False,0
9cbbc70f-c7f7-40be-b896-8fdba8266a62,user_130@demo,user_12@demo,device_130,173.0,2024-05-12T18:03:00,18,3,2,0.017299996645836233,True,0
b7c4af53-300c-445a-8fb1-1c4f4a06c7f7,user_75@demo,user_99@demo,device_75,4161.59,2024-01-04T09:02:00,9,4,0,0.4161594252469123,True,0
7cfb0637-fa2a-4788-9b1a-d7b8c756d1e0,user_14@demo,user_8@demo,device_14,1056.08,2024-03-06T15:25:00,15,3,3,0.10560781335836086,False,0
530e374f-aaea-4ce8-994e-f94181078455,user_161@demo,user_79@demo,device_161,2485.77,2024-04-12T19:48:00,19,2,1,0.24857727562819096,False,0
7855610f-6cdf-4812-8782-7d0c102ee4d6,user_8@demo,user_142@demo,device_8,1388.71,2024-01-28T17:36:00,17,2,2,0.1388709073753105,False,0
d79592f1-9eda-4eb8-a61f-97a60525abac,user_17@demo,user_135@demo,device_17,725.82,2024-01-04T11:22:00,11,2,2,0.0725823345668319,False,0
70cd9079-a565-4043-89cc-4e77a67868d6,user_163@demo,user_64@demo,device_163,3966.82,2024-04-01T18:40:00,18,2,0,0.39668224069590613,False,0
897f3c4d-8cd5-467a-8781-7a1bd8c6affa,user_149@demo,user_168@demo,device_149,989.63,2024-06-02T08:19:00,8,3,0,0.09896314238080647,False,0
582a2c4a-38f6-4b92-b0e5-18bfd8a959b6,user_147@demo,user_72@demo,device_147,4130.2,2024-05-24T09:28:00,9,3,0,0.4130200957621575,False,0
a8361eb6-957d-4808-9f5d-af418575dd30,user_197@demo,user_35@demo,device_17,2793.53,2024-06-22T11:26:00,11,4,3,0.2793532154528683,False,0
130b4264-3d35-449c-bad3-89d6023ce456,user_161@demo,user_99@demo,device_161,4209.3,2024-01-19T10:57:00,10,3,1,0.4209301401170232,False,0
c62952b2-c8cb-41a4-999c-535e824ddedb,user_4@demo,user_166@demo,device_4,2825.23,2024-05-20T11:13:00,11,4,3,0.28252333584677525,False,0
ed0777c5-008e-483f-a1fa-9a68218fbb54,user_167@demo,user_49@demo,device_167,2644.96,2024-04-14T08:15:00,8,2,1,0.2644956629936395,False,0
d823c13b-12c2-42da-8026-e259e522ee67,user_52@demo,user_163@demo,device_52,4364.26,2024-06-29T17:00:00,17,4,1,0.43642622230468486,False,0
4ac7d933-c412-4dcf-a932-602ef4a3cc50,user_130@demo,user_42@demo,device_130,2364.9,2024-03-20T08:35:00,8,3,0,0.23648994979323273,False,0
774f4907-fd09-4f62-9d30-dca265aa2aaa,user_57@demo,user_26@demo,device_57,4065.41,2024-01-15T09:21:00,9,4,3,0.40654129639627096,False,0
81165430-eb8b-48f1-8a22-6e45a12cb58f,user_115@demo,user_127@demo,device_115,2968.65,2024-01-09T09:55:00,9,2,1,0.2968649156627134,True,0
ccbffedb-695c-4542-a2c8-ce25d46752fd,user_113@demo,user_81@demo,device_113,2194.89,2024-04-01T20:32:00,20,1,1,0.21948882326959232,False,0
32cc235d-b6e3-443e-9993-d74892d1fab9,user_53@demo,user_107@demo,device_53,1896.58,2024-05-15T08:30:00,8,4,0,0.1896576327198385,False,0
ef826cee-1329-414a-88b5-7c891af1acdd,user_68@demo,user_195@demo,device_68,2366.02,2024-04-06T17:20:00,17,2,2,0.2366023049170727,False,0
a63529b8-b495-4d89-98b2-d7fe48f1a704,user_48@demo,user_104@demo,device_48,2885.18,2024-05-02T12:16:00,12,4,2,0.2885176171133092,True,0
6608df62-8aab-4765-bbc8-ca1ab4063383,user_80@demo,user_58@demo,device_80,1788.43,2024-03-31T15:28:00,15,2,2,0.1788431892021985,False,0
bed88cc8-dc5a-4cb1-907c-362d4e05985d,user_132@demo,user_137@demo,device_132,4915.66,2024-02-05T10:46:00,10,3,3,0.4915659982724375,False,0
9d5ed4bf-fd3b-4b0f-8bf1-5023fae76986,user_146@demo,user_12@demo,device_146,571.38,2024-01-27T19:48:00,19,3,0,0.057138438443613174,False,0
70120576-94dd-4fb5-9ddd-ce736938d673,user_110@demo,user_122@demo,device_110,3938.86,2024-01-20T11:20:00,11,3,3,0.3938858843660318,False,0
50cc8d49-e4d0-4f71-9e65-74d87e261368,user_126@demo,user_9@demo,device_126,1847.66,2024-05-16T18:00:00,18,4,1,0.18476639305116238,False,0
1e3ccaf3-ac1e-4d0d-bfbe-152a898dd5eb,user_17@demo,user_150@demo,device_17,1303.29,2024-06-28T11:03:00,11,3,1,0.13032926479373155,False,0
131ceb05-10ce-464f-8754-e7162f8368c5,user_109@demo,user_13@demo,device_109,4609.48,2024-03-29T11:24:00,11,3,1,0.46094820058477665,False,0
91917a8b-f7f8-41db-911d-4a918f8be8c2,user_199@demo,user_138@demo,device_4,762.14,2024-06-08T17:56:00,17,3,2,0.07621420717880659,False,0
68e1343e-3479-4b45-9cb8-6e9da79bf2a4,user_115@demo,user_13@demo,device_115,394.88,2024-04-30T13:54:00,13,3,1,0.03948803342192912,False,0
a04497a4-bd67-4bd8-9adb-82419391e893,user_1@demo,user_164@demo,device_1,4022.45,2024-06-22T11:47:00,11,3,1,0.4022450563529715,False,0
568abb82-6620-4bd0-a339-ff68633666b4,user_170@demo,user_134@demo,device_170,3361.88,2024-06-25T19:32:00,19,2,3,0.3361876150179816,False,0
86787a7c-65bc-40b8-b350-42c2fff05cff,user_188@demo,user_64@demo,device_1,2095.65,2024-02-25T15:40:00,15,2,3,0.2095653567906185,True,0
35dcd83d-8380-4b8a-b58f-59a7b851d2c0,user_88@demo,user_167@demo,device_88,2353.22,2024-06-26T12:11:00,12,4,3,0.23532232296148628,False,0
016bc987-aca0-4a6c-990e-720ee290e4f3,user_48@demo,user_31@demo,device_48,3057.44,2024-05-26T20:17:00,20,2,0,0.30574435501809033,False,0
08e93554-2a3c-499f-b169-fd60a7317ce3,user_44@demo,user_180@demo,device_44,706.09,2024-04-10T11:11:00,11,1,2,0.07060946441221178,False,0
a5dee95a-711b-409b-9687-21e92547a61e,user_187@demo,user_24@demo,device_12,1809.05,2024-04-04T16:17:00,16,3,0,0.18090485962489805,False,0
1196e9b4-02a2-451c-9ab3-94c9e83897b6,user_81@demo,user_138@demo,device_81,4440.21,2024-01-22T16:16:00,16,2,0,0.4440206766896392,True,0
37e20bfb-9f51-407b-b12f-a00bdd4965f2,user_102@demo,user_57@demo,device_102,1023.1,2024-05-09T08:09:00,8,2,3,0.1023096299498147,False,0
51d2b49a-9f91-4f56-8339-f349857385c3,user_77@demo,user_157@demo,device_77,1548.67,2024-05-28T08:52:00,8,4,3,0.15486749601321748,False,0
56bf7d03-cfc6-46fa-9f7e-4456094bf549,user_128@demo,user_150@demo,device_128,2189.06,2024-01-24T19:12:00,19,2,1,0.21890644741407023,False,0
85367642-9c23-4597-940a-8f8f57bedfa8,user_15@demo,user_135@demo,device_15,871.37,2024-05-17T14:20:00,14,4,3,0.08713692137872106,False,0
e79efbb6-511f-4838-b255-85483ddf2589,user_76@demo,user_113@demo,device_76,262.19,2024-02-23T14:01:00,14,2,1,0.02621889381800615,False,0
9d06ef02-3089-45a9-b063-36f69116d4bd,user_45@demo,user_134@demo,device_45,3959.21,2024-04-11T17:29:00,17,3,1,0.3959207302397665,False,0
94ddc5b0-245d-40fc-b471-470aefd86e48,user_51@demo,user_63@demo,device_51,4261.13,2024-04-09T08:02:00,8,3,0,0.42611313520744787,False,0
897dbfac-b181-48df-b0ba-6a9d967847ee,user_38@demo,user_132@demo,device_38,81.26,2024-06-28T20:56:00,20,2,3,0.008126467582379605,False,0
e3a068c8-f21e-454e-863b-a8cf05d91f5a,user_72@demo,user_171@demo,device_72,1413.63,2024-06-10T15:05:00,15,1,3,0.1413625606738823,False,0
ddb7ac4c-9de0-4dc5-aa6e-02bc08879d4f,user_166@demo,user_182@demo,device_166,4293.65,2024-02-28T11:06:00,11,1,0,0.42936536548000187,False,0
55da9dc8-12fd-4622-bbf5-0b2eb7995988,user_99@demo,user_106@demo,device_99,3845.33,2024-02-15T11:48:00,11,4,1,0.38453311628324816,False,0
7ea0ad6e-78a4-4575-93ca-79779e4892ed,user_81@demo,user_78@demo,device_81,1457.62,2024-05-16T09:40:00,9,1,2,0.14576204094525483,False,0
e17477a4-40b9-41df-a65a-e99a81d2392a,user_96@demo,user_38@demo,device_96,4476.37,2024-01-20T10:48:00,10,3,0,0.44763719282965103,False,0
953a6e3c-6556-484b-bd46-1544db26f338,user_134@demo,user_109@demo,device_134,191.56,2024-01-12T09:47:00,9,4,0,0.01915616463081701,False,0
8dcf4f63-2fca-474f-9a34-802e37013639,user_1@demo,user_76@demo,device_1,2959.78,2024-04-23T14:16:00,14,1,2,0.2959777680246245,False,0
f84ac0c6-f1cc-4eab-92fb-5a874d291069,user_159@demo,user_27@demo,device_159,1904.88,2024-03-20T19:17:00,19,2,0,0.19048770160759076,False,0
ba63f726-0fb6-40dc-8ddf-9361e9d72fd3,user_160@demo,user_125@demo,device_160,2726.29,2024-04-30T16:55:00,16,3,1,0.27262939727796043,False,0
73875fac-2f2b-471b-b0cf-40ce0dfbf950,user_19@demo,user_111@demo,device_19,289.33,2024-06-23T13:17:00,13,2,1,0.02893318520151874,False,0
e79583a4-2486-4d0e-aaec-efac43ff4dc3,user_146@demo,user_49@demo,device_146,1337.72,2024-01-04T13:29:00,13,3,0,0.13377230153624228,False,0
f186c2d0-e88c-489b-a14d-34a46408e2d1,user_3@demo,user_176@demo,device_3,3782.19,2024-01-07T15:10:00,15,3,1,0.3782187811627735,False,0
0721473d-f99a-4a6c-aae4-f7672e5b074a,user_88@demo,user_163@demo,device_88,9818.76,2024-03-27T03:14:00,3,8,11,0.9818762898506699,True,1
c845311b-924b-410a-947f-2aec202b24e3,user_127@demo,user_196@demo,device_127,1281.07,2024-04-01T09:16:00,9,3,0,0.12810749872837754,False,0
6761595f-19bb-44be-9479-1e11fec87b7c,user_141@demo,user_178@demo,device_141,1470.61,2024-02-10T10:00:00,10,2,1,0.1470606898078155,False,0
db4c4d20-ccd6-4a12-aabd-787123e3cf75,user_140@demo,user_18@demo,device_140,3932.83,2024-01-13T13:32:00,13,2,2,0.3932830568114977,False,0
035fbc21-0d0a-4dd1-af86-ee6edd991559,user_100@demo,user_141@demo,device_100,609.79,2024-04-16T08:38:00,8,2,3,0.06097890424819642,False,0
0c08a4f4-cae3-4083-92c1-84d33481352d,user_83@demo,user_195@demo,device_83,2391.36,2024-02-04T08:17:00,8,2,0,0.2391360129609572,False,0
c8147a1f-1823-4373-90d2-08040f1e349f,user_61@demo,user_13@demo,device_61,4093.5,2024-04-03T11:02:00,11,2,1,0.40934953872220997,False,0
de8a5608-dab0-438c-ab9d-5e5c5f4b2125,user_38@demo,user_62@demo,device_38,1159.47,2024-03-16T16:03:00,16,3,1,0.11594654929942134,False,0
34c6b3d0-46e8-4ca7-a7e2-27fc85b172ab,user_65@demo,user_53@demo,device_65,2924.32,2024-02-09T17:53:00,17,3,2,0.29243196603911836,False,0
66d1c9dd-7bad-4350-9d85-bf629c5a3a48,user_57@demo,user_133@demo,device_57,9857.21,2024-06-16T00:15:00,0,7,10,0.985720896199918,True,1
82937a4d-c105-4684-8d47-5a9469bc3da1,user_81@demo,user_5@demo,device_81,4873.24,2024-06-20T13:32:00,13,3,3,0.4873240554374146,False,0
78cec991-90f2-441b-8f63-9008008cc4d6,user_7@demo,user_81@demo,device_7,2789.9,2024-04-29T09:31:00,9,2,1,0.27898978763448745,False,0
2dd1e1f3-4f10-4785-89fb-e9c2bb6e132e,user_123@demo,user_64@demo,device_123,1293.21,2024-05-25T12:06:00,12,2,0,0.12932064103923452,False,0
d928f020-17da-427d-a9ad-1a28a8fa9aa7,user_64@demo,user_183@demo,device_64,157.52,2024-04-01T08:25:00,8,3,2,0.01575177901986418,False,0
295ea207-1368-4e7a-a196-ce51b9c924c7,user_84@demo,user_173@demo,device_84,3774.02,2024-03-16T15:49:00,15,4,2,0.37740172281746265,False,0
29895cf5-68cb-4adc-aba9-27f08e55da28,user_1@demo,user_114@demo,device_1,1103.42,2024-01-15T10:49:00,10,4,2,0.11034184230480538,False,0
